"uniqueid","person","trip","tour","home_taz","orig","dest","time","mode","inbound","tourpurpose","income_group","inc","hhsize","license","sex","age"
939383,2,1,3,3887,21,12,5,"HOV2",0,"K","High",110,4,1,2,39
940005,2,3,1,3887,5,22,5,"SOV",2,"R","High",100,2,1,1,44
945052,1,1,1,3887,11,40,5,"SOV",0,"H","Med",55,2,1,1,34
960009,1,4,1,3887,32,27,5,"HOV2",2,"W","Med",60,4,1,1,37
1023462,1,2,1,3901,30,22,1,"SOV",2,"P","Low",5,4,1,2,63
1024324,2,2,1,3901,15,27,5,"HOV2",2,"W","Med",45,2,1,1,39
1024809,1,8,1,3901,38,2,5,"HOV3",2,"P","Low",10,2,0,2,64
1029503,4,2,1,3902,16,33,1,"HOV2",2,"S","High",105,6,0,2,16
1038912,2,1,2,3902,7,11,1,"HOV3",0,"W","Med",35,3,1,2,21
1026114,1,2,3,3903,1,43,5,"HOV2",2,"R","Med",25,3,0,1,25
1027741,1,2,1,3903,23,31,5,"HOV3",2,"W","Med",90,4,1,1,41
1033272,6,1,1,3903,46,10,1,"SOV",0,"W","High",100,8,1,2,26
1025648,2,3,1,3904,14,15,1,"HOV2",2,"K","High",225,2,1,2,49
1030185,1,4,1,3904,20,4,1,"SOV",1,"W","Med",25,2,1,2,56
1034896,2,1,1,3904,44,7,1,"HOV2",0,"S","Med",60,2,1,2,53
1035317,1,1,1,3904,43,15,1,"HOV3",0,"K","Low",10,2,1,2,39
1035694,1,1,1,3904,5,48,1,"Bike",0,"R","Med",30,1,1,1,46
774890,2,1,4,3910,32,27,5,"HOV3",0,"L","Med",60,4,1,2,39
779109,5,2,2,3910,18,43,5,"SOV",2,"W","Med",35,5,1,1,40
885195,4,2,1,3911,49,42,5,"HOV2",2,"S","Med",30,4,0,2,12
860368,2,2,3,3913,48,25,5,"SOV",2,"K","Med",45,2,1,2,40
887525,2,2,2,3913,15,45,5,"HOV3",2,"R","High",500,6,1,1,18
859967,2,1,1,3914,17,41,1,"SOV",0,"H","Med",75,2,1,1,43
862255,1,2,3,3914,42,31,5,"Walk",2,"L","Med",35,1,1,1,66
875461,1,2,1,3915,40,3,1,"SOV",1,"W","Med",95,2,1,1,51
893215,3,1,1,3915,10,16,1,"HOV3",0,"R","Med",80,4,0,2,14
1175491,2,1,2,3916,24,38,1,"SOV",0,"P","Med",50,4,1,2,30
1175616,1,3,1,3916,39,27,5,"HOV2",2,"P","Med",40,1,1,2,41
1176930,5,3,1,3916,46,2,5,"HOV2",2,"S","Med",55,11,0,1,14
1176963,1,2,1,3916,12,15,1,"HOV3",2,"H","Low",20,6,1,1,76
1176985,1,2,2,3916,20,35,5,"SOV",2,"W","Med",75,4,1,1,30
1178120,1,2,1,3916,27,33,1,"SOV",1,"W","High",200,2,1,1,68
1178714,1,2,1,3916,48,11,1,"HOV2",2,"R","Med",25,2,1,1,81
1178853,1,2,2,3916,13,29,1,"HOV2",2,"K","Low",15,3,1,2,45
1179414,3,1,2,3916,27,20,1,"HOV2",0,"K","Low",20,3,0,1,18
1175943,1,2,1,3917,23,14,1,"HOV3",2,"K","Med",65,5,0,1,72
1178172,1,3,1,3917,15,7,5,"HOV2",2,"K","Med",45,2,1,1,66
1179809,2,2,2,3917,29,19,1,"HOV2",2,"K","Med",45,3,1,1,41
1193341,1,2,2,3918,47,26,5,"HOV2",2,"W","Med",45,4,1,1,37
1194886,1,4,1,3918,30,8,5,"HOV2",2,"S","Low",10,2,1,2,53
1197202,1,2,1,3918,47,36,1,"HOV2",2,"T","Med",25,3,1,1,62
1193713,2,2,3,3919,36,2,1,"HOV3",2,"K","Med",40,3,1,2,38
1193907,2,2,1,3919,4,26,5,"SOV",1,"W","Med",75,3,1,1,38
1194369,5,1,2,3919,17,18,5,"SOV",0,"H","Med",95,9,1,2,19
1194551,1,2,1,3919,10,11,1,"SOV",2,"K","Med",25,1,1,1,49
1195243,1,2,1,3919,7,43,1,"SOV",1,"W","Med",90,3,1,2,36
1196982,3,1,2,3919,19,20,5,"HOV3",0,"K","High",120,3,0,2,12
1197045,1,3,1,3919,33,33,1,"HOV2",1,"W","Med",25,2,0,1,27
901994,1,1,1,3920,25,32,1,"SOV",0,"W","Med",90,1,1,1,28
903496,2,1,3,3920,42,46,5,"SOV",0,"L","Med",85,4,1,2,40
908351,3,1,1,3920,41,21,1,"Walk",0,"S","Med",55,4,0,2,15
912930,1,2,1,3920,3,27,1,"Walk",2,"R","Med",45,1,1,1,29
917157,2,2,3,3920,49,23,5,"HOV2",2,"T","Med",85,2,1,2,72
922806,1,2,1,3920,19,47,1,"SOV",2,"W","High",100,4,1,1,39
922806,2,1,2,3920,3,43,5,"SOV",0,"L","High",100,4,1,2,37
924764,1,2,1,3920,25,43,1,"SOV",2,"P","Med",65,3,1,1,55
930083,3,3,1,3920,11,3,5,"Walk",2,"K","Med",90,3,0,1,4
935189,4,1,2,3920,17,7,1,"SOV",0,"P","Med",25,4,1,2,51
902362,2,1,1,3921,36,13,1,"HOV2",0,"W","Med",30,4,1,2,35
905852,4,1,2,3921,47,29,5,"HOV2",0,"P","Med",90,4,0,2,16
928050,3,1,2,3921,43,3,5,"HOV2",0,"R","Med",40,4,0,1,16
931104,1,2,3,3921,17,34,5,"SOV",2,"H","Med",60,2,1,1,51
933249,4,1,1,3921,10,25,1,"HOV3",0,"S","Low",10,4,0,1,6
917093,1,2,1,3922,23,37,5,"SOV",2,"W","Med",75,3,1,1,53
919054,2,2,2,3922,6,35,5,"HOV3",2,"P","Med",55,4,1,2,39
924033,1,3,1,3922,36,23,5,"SOV",2,"W","High",110,3,1,1,55
924827,2,2,2,3922,23,28,1,"HOV2",2,"H","Low",20,3,0,2,65
930081,2,4,1,3922,21,7,1,"SOV",2,"W","Med",95,2,1,1,47
1186428,1,1,1,3923,29,43,1,"Walk",0,"K","Low",5,3,1,1,22
1187166,2,2,1,3923,20,43,1,"HOV3",2,"S","Med",65,5,0,2,16
1190244,1,1,1,3923,12,18,1,"SOV",0,"W","High",145,3,1,1,52
1191920,3,2,2,3923,28,15,5,"HOV3",2,"R","Low",15,4,0,1,11
1188028,1,3,1,3924,35,35,1,"SOV",2,"L","High",145,1,1,1,67
1188991,1,1,1,3924,29,30,1,"HOV2",0,"W","Med",25,5,0,1,36
1189365,2,1,1,3924,34,26,1,"HOV2",0,"W","Med",75,3,1,2,41
1189951,1,1,2,3924,22,6,1,"HOV2",0,"K","Low",0,2,1,2,61
1190415,1,2,1,3924,19,36,1,"SOV",2,"T","Low",20,1,1,2,69
1190948,2,2,1,3924,19,20,5,"HOV2",2,"S","Low",10,2,0,2,8
1186116,1,1,3,3925,43,40,5,"Walk",0,"W","High",105,2,1,1,58
1186286,3,1,1,3925,16,50,1,"SOV",0,"W","High",200,3,1,1,28
1187204,1,2,1,3925,41,19,1,"HOV2",2,"P","Low",-5,2,0,2,61
1187321,1,2,2,3925,7,32,5,"Walk",2,"T","Med",50,1,1,1,24
1189794,1,2,1,3925,36,18,5,"HOV3",2,"W","Med",25,4,1,1,22
1191197,1,1,2,3925,20,20,1,"HOV2",0,"K","Low",10,2,1,2,25
1191566,3,1,2,3925,24,42,1,"SOV",0,"P","Med",60,4,1,2,36
1181931,6,1,3,3926,33,38,1,"SOV",0,"K","Med",75,10,1,2,70
1183996,4,3,2,3926,10,42,1,"HOV3",2,"H","Low",20,5,0,2,1
1185213,1,3,2,3926,17,2,5,"HOV2",2,"W","Med",45,5,1,1,48
1185566,2,1,1,3926,31,3,1,"HOV3",0,"K","Med",25,4,0,2,21
1181926,2,1,1,3927,48,28,1,"Walk",0,"R","Med",25,2,1,2,74
1183422,1,5,1,3927,29,16,5,"HOV2",2,"T","Low",20,2,1,1,56
1183438,1,2,1,3927,37,5,5,"SOV",2,"W","Med",45,1,1,2,34
789691,1,11,1,3928,19,8,5,"SOV",2,"W","Med",70,3,1,2,40
794331,3,2,1,3928,5,46,1,"HOV3",2,"S","Med",75,4,0,1,5
832213,1,2,1,3928,45,19,5,"SOV",2,"R","Med",45,3,1,1,82
797806,2,3,1,3931,36,17,5,"SOV",1,"W","High",115,3,1,2,26
819605,2,3,1,3931,7,3,5,"HOV2",2,"W","Med",50,4,1,2,26
819750,2,1,1,3931,18,3,1,"SOV",0,"W","Med",65,2,1,2,29
837505,1,2,2,3931,4,13,5,"HOV3",2,"R","Low",15,5,1,1,36
828581,3,1,1,3932,39,36,1,"HOV3",0,"S","High",125,4,0,1,13
797852,1,3,1,3933,48,16,5,"SOV",2,"W","Med",30,2,1,1,30
797904,1,2,2,3933,12,21,5,"HOV3",2,"T","Med",30,4,1,1,33
804175,5,1,1,3933,28,4,1,"HOV3",0,"S","Med",40,5,0,1,6
810145,3,3,1,3933,37,1,1,"HOV2",2,"P","Med",45,5,1,2,31
812130,2,1,2,3933,11,14,1,"HOV3",0,"K","Med",35,3,0,2,0
815423,2,2,3,3933,49,21,5,"SOV",2,"R","Med",50,2,1,2,48
797935,1,2,2,3934,30,33,1,"HOV3",2,"P","Low",15,5,0,2,35
720897,2,2,1,3936,35,40,5,"Walk",2,"W","Med",35,3,0,2,25
725131,4,3,2,3936,20,5,1,"SOV",2,"P","High",150,4,1,1,29
725145,1,1,2,3936,45,31,5,"HOV2",0,"K","Low",20,3,1,1,28
727598,3,1,1,3936,38,13,1,"HOV3",0,"S","Low",15,5,0,1,16
717385,5,2,2,3937,16,18,1,"HOV3",2,"T","Med",60,6,0,2,3
719475,6,3,1,3937,34,30,1,"HOV2",2,"L","Med",80,6,0,1,75
725110,1,3,2,3937,9,31,5,"SOV",2,"L","Low",15,2,1,1,48
729240,2,1,1,3937,9,9,1,"SOV",0,"P","High",250,3,1,2,61
687817,8,2,1,3941,12,4,5,"HOV3",2,"P","Med",35,9,1,1,22
690374,2,2,1,3941,36,6,1,"HOV2",0,"S","Med",30,5,1,2,34
690752,2,2,2,3941,25,10,5,"HOV2",2,"P","Med",65,2,1,2,59
694318,3,1,1,3941,13,47,1,"Walk",0,"R","Low",15,4,0,2,16
694473,3,2,1,3941,40,15,5,"HOV3",2,"S","Med",55,5,0,1,13
695671,2,1,3,3941,12,32,5,"SOV",0,"W","Low",15,3,1,2,43
696624,4,2,1,3941,25,41,5,"HOV3",2,"S","Low",-5,4,0,2,5
687767,4,1,2,3942,44,48,5,"HOV3",0,"K","Med",30,4,0,1,4
688168,3,2,1,3942,16,49,5,"SOV",2,"H","Med",35,3,1,2,35
689597,1,2,1,3942,17,33,1,"Walk",2,"H","Low",10,1,0,1,51
691480,1,2,3,3942,12,2,5,"SOV",2,"L","Med",80,4,1,1,59
693867,5,2,1,3942,39,8,5,"HOV3",2,"S","Med",50,5,0,2,0
695685,1,3,1,3942,20,16,1,"HOV3",2,"K","Low",10,6,1,2,39
696415,1,1,1,3942,19,15,1,"SOV",0,"W","Med",30,2,1,1,60
950694,2,2,1,3946,24,9,1,"SOV",1,"W","Med",55,2,1,2,28
957710,4,2,1,3946,45,39,1,"Walk",2,"S","Low",15,6,0,1,10
964517,2,3,2,3946,38,11,5,"SOV",2,"R","Med",75,3,1,2,48
971942,3,2,2,3946,24,28,5,"Walk",2,"K","Med",70,3,0,1,10
945546,1,7,1,3949,33,30,5,"SOV",2,"W","Med",75,4,1,1,40
958455,4,3,2,3949,2,3,5,"HOV3",2,"H","Med",50,4,0,2,6
951226,5,1,1,3950,19,18,1,"HOV2",0,"P","Med",90,5,0,1,16
971012,2,1,1,3950,19,45,1,"HOV2",0,"S","Med",50,5,0,2,5
946079,3,2,2,3951,39,17,5,"HOV2",2,"T","Med",55,6,0,2,8
947305,1,3,1,3952,34,45,5,"HOV2",2,"W","Low",10,1,1,2,48
947866,2,2,1,3952,26,47,1,"SOV",2,"C","Med",50,2,1,2,45
954083,1,1,3,3952,45,24,5,"HOV2",0,"K","Low",0,1,1,1,55
970506,1,3,2,3952,44,12,5,"HOV3",2,"H","Low",15,4,0,2,31
960235,2,1,2,3953,16,20,1,"HOV2",0,"H","Med",55,2,0,2,47
967327,5,2,1,3953,25,35,1,"HOV2",0,"W","Low",15,5,1,1,36
970993,2,1,1,3954,36,24,1,"SOV",0,"W","Med",40,4,1,2,35
943950,1,2,3,3955,4,4,5,"HOV2",2,"L","Med",35,4,1,2,38
946806,2,2,1,3955,10,46,1,"HOV3",2,"T","Med",35,4,1,2,35
959712,1,5,1,3955,17,17,5,"SOV",2,"W","Med",35,1,1,2,58
999495,2,2,1,3959,22,4,1,"Walk",2,"K","Med",25,4,1,2,34
1000918,1,1,1,3959,15,10,1,"SOV",0,"W","Med",60,2,1,1,46
1004003,1,2,1,3959,24,33,1,"SOV",2,"P","Low",15,3,1,1,34
1000083,3,3,1,3962,11,19,1,"SOV",2,"K","Med",60,3,1,1,19
1005475,7,1,4,3962,30,1,5,"HOV3",0,"K","Med",45,10,1,1,19
1006241,1,2,1,3962,8,3,1,"SOV",2,"W","Med",50,2,1,1,38
1006685,4,6,2,3962,46,37,5,"HOV3",2,"W","High",100,4,1,2,37
1012099,2,2,4,3962,42,29,5,"SOV",2,"L","Med",35,12,1,1,24
1004026,3,1,2,3964,46,36,1,"HOV3",0,"T","Med",65,4,0,1,5
1005871,1,5,1,3965,7,2,5,"HOV2",2,"W","Med",90,2,0,1,31
1007879,2,2,1,3965,26,48,5,"SOV",2,"T","Low",20,2,1,1,39
794063,4,2,1,4000,49,42,1,"HOV3",2,"S","Med",25,6,0,2,12
791783,1,2,1,4001,3,39,1,"Walk",2,"R","Med",45,6,1,2,25
796302,1,6,1,4001,4,46,5,"SOV",2,"P","Med",45,4,1,1,38
788507,2,1,1,4002,31,38,1,"HOV3",0,"W","Low",15,5,0,2,32
795584,1,1,1,4002,19,15,5,"HOV3",0,"K","Low",20,4,1,1,43
671330,1,2,1,4003,27,9,1,"HOV2",2,"S","Med",30,2,1,1,30
675197,8,1,2,4003,38,45,1,"HOV3",0,"K","Low",20,9,0,1,0
668655,5,2,1,4004,41,10,1,"HOV3",2,"P","Med",30,6,0,1,6
671287,1,4,1,4004,8,9,5,"SOV",2,"W","Med",35,4,1,1,27
671320,1,2,1,4004,11,19,1,"HOV3",2,"W","Med",25,6,0,1,49
672295,3,2,1,4004,14,4,1,"HOV2",2,"H","Med",40,4,1,2,65
672768,4,2,2,4004,24,47,5,"HOV3",2,"S","Med",70,12,1,2,22
674268,2,1,1,4004,8,18,1,"SOV",0,"K","Low",15,5,1,1,30
1173179,7,2,1,4005,31,41,1,"SOV",2,"H","Med",35,12,1,1,68
1173540,4,2,3,4005,48,6,5,"HOV3",2,"R","Med",55,5,0,2,7
1173784,1,1,1,4007,11,41,1,"HOV2",0,"W","Med",50,3,1,1,51
675953,6,2,2,4009,19,5,5,"SOV",2,"P","Med",30,6,1,2,22
682371,7,2,1,4009,36,4,1,"HOV2",2,"S","Low",10,11,0,2,8
682387,2,2,3,4009,40,8,5,"HOV2",2,"H","High",145,5,1,2,40
682864,3,2,1,4009,24,36,1,"HOV2",2,"S","High",105,4,0,2,6
680012,1,2,1,4011,33,14,1,"SOV",2,"P","Med",25,2,1,1,80
682980,2,1,4,4011,13,7,5,"Walk",0,"K","Med",80,4,0,1,22
683050,2,2,1,4011,45,25,1,"SOV",2,"P","High",100,4,1,2,49
684971,1,4,1,4011,41,2,1,"SOV",1,"W","Med",45,1,1,2,51
676765,1,1,2,4012,6,10,1,"SOV",0,"H","Med",95,4,1,1,45
678688,1,2,1,4012,44,21,5,"SOV",2,"W","Med",45,1,1,1,28
680980,3,2,4,4012,10,32,5,"SOV",2,"P","Low",5,3,1,1,40
681417,6,1,1,4012,16,34,1,"HOV2",0,"K","Low",5,6,0,1,4
685571,1,2,1,4012,23,37,1,"SOV",1,"W","Med",70,4,1,1,33
698149,6,1,1,4014,36,5,1,"HOV3",0,"S","Low",15,6,0,1,8
698151,6,2,1,4014,49,14,5,"SOV",2,"W","High",110,6,1,1,44
698218,1,1,2,4014,49,20,5,"SOV",0,"W","Med",60,4,1,1,63
702707,3,1,3,4014,32,13,5,"HOV3",0,"P","Med",50,4,0,1,15
703957,2,2,1,4014,26,47,5,"HOV3",2,"S","Low",0,6,0,2,9
698769,2,2,3,4015,37,25,5,"HOV3",2,"K","Med",25,10,1,2,47
699267,1,1,1,4015,17,41,1,"SOV",0,"P","High",150,2,1,2,70
699582,2,1,1,4015,9,47,1,"SOV",0,"W","High",115,2,1,2,35
699596,3,1,1,4015,29,43,1,"HOV3",0,"S","Low",20,4,0,1,6
703118,4,2,1,4015,2,22,1,"HOV2",2,"S","Med",45,5,0,2,8
698457,8,1,1,4016,7,18,5,"HOV3",0,"H","Low",20,12,0,1,58
698697,7,2,2,4016,20,30,1,"HOV3",2,"K","Med",45,9,0,2,1
702673,2,3,1,4016,20,16,1,"HOV2",2,"T","Med",65,3,1,2,64
708089,3,2,2,4022,28,50,5,"HOV3",2,"T","Low",10,5,0,1,7
711209,3,1,2,4022,40,24,1,"HOV2",0,"S","Low",10,3,1,2,18
708166,4,2,1,4023,14,34,1,"HOV2",2,"S","Low",10,4,0,1,5
708470,1,1,1,4023,10,16,1,"Walk",0,"P","Low",10,2,1,1,65
710352,2,1,2,4023,5,21,5,"HOV2",0,"K","Med",25,6,0,1,24
711215,2,2,2,4023,11,33,5,"HOV3",2,"R","Med",45,6,1,2,37
714987,2,4,1,4023,29,39,1,"SOV",0,"W","Med",70,5,1,2,40
1050224,4,5,2,4024,20,2,5,"SOV",2,"K","Med",60,10,1,1,34
1049836,3,5,1,4025,44,14,1,"Bike",2,"W","Low",15,3,1,1,40
1053147,2,1,3,4025,38,23,5,"HOV2",0,"R","Med",65,3,1,2,44
1055777,1,4,1,4025,8,29,1,"SOV",2,"L","Med",45,2,1,1,50
1055822,1,2,1,4025,35,40,1,"HOV3",0,"W","Med",30,4,0,1,36
1054453,5,2,1,4026,23,18,1,"HOV3",2,"S","Med",40,9,0,2,7
1050654,2,1,3,4028,21,49,5,"HOV3",0,"H","Med",50,3,1,2,19
1052594,2,1,2,4028,43,46,1,"SOV",0,"W","Med",65,3,1,2,51
1053632,3,2,1,4028,35,32,1,"SOV",2,"R","Med",40,3,1,1,30
975778,2,5,1,4030,47,41,1,"SOV",2,"P","Med",25,2,1,2,52
976641,2,1,1,4030,26,6,1,"SOV",0,"W","Med",45,2,1,2,26
985431,1,2,1,4030,34,34,1,"SOV",2,"P","Med",25,1,1,2,71
996826,1,2,1,4030,38,15,5,"SOV",0,"W","Med",35,3,1,1,32
983190,2,2,2,4032,20,35,5,"SOV",2,"W","Med",55,5,1,2,41
978122,1,1,3,4033,12,35,5,"HOV2",0,"L","Med",45,5,1,1,26
993402,1,5,2,4033,48,19,5,"HOV2",2,"W","Med",30,2,1,1,49
974143,1,1,1,4034,6,40,1,"HOV3",2,"W","Med",70,2,1,1,51
975729,2,4,1,4034,16,8,5,"HOV3",2,"K","Med",45,5,0,2,1
977609,3,2,1,4034,18,3,1,"HOV3",2,"S","Low",-5,4,0,1,12
979974,4,2,2,4034,34,6,5,"HOV3",2,"K","Med",35,6,0,1,15
984868,3,1,1,4034,13,2,1,"HOV3",0,"K","Low",-5,3,0,2,32
993449,1,1,2,4034,25,41,1,"HOV3",0,"H","High",135,4,1,2,36
996367,2,2,3,4037,8,33,5,"HOV2",2,"H","Low",15,5,0,2,52
989287,4,2,1,4038,31,29,1,"HOV2",2,"S","Med",40,5,0,1,11
980346,3,3,1,4039,49,18,1,"SOV",2,"W","Low",20,3,1,1,36
983768,1,2,1,4039,49,21,1,"HOV3",2,"K","Med",40,4,1,2,39
992070,2,1,1,4039,25,9,1,"Walk",0,"T","Low",0,2,0,2,75
989526,1,1,1,4040,24,34,1,"SOV",0,"W","Med",55,1,1,1,41
1073380,3,2,2,4048,4,24,5,"HOV3",2,"P","High",100,4,0,1,10
1077674,2,2,2,4048,14,7,5,"HOV3",2,"T","Low",20,3,0,1,0
1070503,1,3,2,4049,41,18,5,"HOV2",2,"W","Med",25,4,1,2,29
1077703,3,2,3,4049,5,33,5,"HOV3",2,"S","High",125,3,0,1,17
1081050,2,2,2,4049,10,19,5,"SOV",0,"W","Med",70,2,1,2,49
1073837,1,1,1,4050,15,38,1,"SOV",0,"W","Med",35,5,1,1,38
1078039,2,1,3,4050,43,50,5,"SOV",0,"H","Med",50,3,1,2,41
1080231,2,1,1,4050,49,33,1,"HOV3",0,"W","Med",55,5,1,2,38
1072633,4,1,1,4052,42,38,1,"HOV2",0,"S","Med",35,4,0,1,6
1074261,1,1,1,4052,21,44,1,"HOV3",0,"P","Med",55,4,0,2,25
1073356,4,1,1,4054,24,32,1,"Walk",0,"S","Low",0,6,0,2,16
1075065,4,1,1,4054,29,8,1,"Walk",0,"H","Low",20,4,1,1,27
1085471,2,2,1,4054,29,13,1,"HOV3",2,"K","Med",80,5,1,2,48
1046363,2,3,3,4055,17,46,5,"SOV",2,"L","High",110,11,1,2,66
1047935,2,4,1,4055,44,48,5,"SOV",2,"W","Med",40,3,1,2,30
1065278,9,1,2,4060,6,15,1,"HOV3",0,"P","Med",40,11,0,1,20
1063745,1,5,1,4061,40,29,5,"SOV",2,"W","High",105,4,1,1,61
1064470,2,2,3,4061,46,36,5,"HOV2",2,"K","Low",15,4,1,1,43
1065284,2,2,3,4061,19,4,5,"HOV2",2,"L","Med",40,2,0,2,16
1066782,4,1,4,4061,2,13,5,"HOV2",0,"L","Med",30,4,0,2,20
1067194,3,2,1,4061,33,19,5,"HOV3",2,"S","Med",40,4,0,2,10
1068226,2,3,3,4061,4,38,5,"SOV",2,"P","Med",60,2,1,2,40
1069464,1,2,1,4061,30,23,1,"HOV2",2,"W","Low",5,6,1,1,44
1049955,5,2,2,4062,8,45,1,"HOV3",2,"K","Med",35,5,0,2,5
1052155,4,1,2,4062,45,14,5,"Walk",0,"L","Low",15,5,1,2,25
1053181,1,5,1,4062,12,26,5,"SOV",2,"W","Low",15,4,1,1,46
1054866,4,1,1,4062,2,25,1,"HOV3",0,"S","Med",95,5,0,2,16
1059109,2,2,2,4062,10,3,5,"HOV2",2,"K","Med",85,2,1,2,45
1051177,4,4,1,4064,18,34,1,"HOV2",2,"K","Med",25,4,0,1,11
1051223,2,1,2,4064,30,49,1,"HOV2",0,"K","Med",30,6,1,1,25
1052125,2,1,2,4064,20,22,5,"HOV2",0,"R","Med",35,5,0,2,27
1052401,4,3,1,4064,16,22,1,"SOV",2,"R","Med",95,6,1,2,37
1052429,3,3,2,4064,50,48,5,"HOV2",2,"H","Med",95,4,0,2,18
1053645,7,2,3,4064,29,46,5,"HOV2",2,"H","Med",35,12,1,1,68
1054552,1,1,2,4064,21,18,1,"HOV3",0,"K","High",100,4,1,2,32
1055889,1,2,2,4064,41,32,1,"SOV",2,"L","Med",80,5,1,2,63
1056840,2,1,1,4064,30,23,1,"HOV2",0,"K","Med",35,2,1,2,53
1062647,2,2,1,4064,2,34,1,"HOV2",0,"W","Med",85,2,1,1,40
1043200,1,1,1,4065,36,31,1,"SOV",0,"W","Med",50,3,1,2,21
1044147,4,3,1,4065,50,6,1,"HOV2",2,"W","Med",35,4,1,2,32
1037788,1,1,1,4066,14,42,1,"HOV3",0,"L","Med",30,3,1,1,44
1039380,2,1,1,4066,40,19,1,"HOV2",0,"K","Med",45,2,1,2,57
1040368,1,2,2,4066,15,46,5,"Walk",2,"H","Low",15,1,1,2,51
1040705,3,3,1,4066,23,42,1,"SOV",2,"K","High",105,5,1,1,51
1043151,1,2,1,4066,16,2,1,"SOV",2,"P","Low",15,1,1,1,62
1043168,4,2,1,4066,18,2,5,"Walk",2,"S","Med",90,5,0,2,16
1044081,7,3,1,4066,47,37,1,"Walk",2,"P","Med",75,14,0,2,12
1039064,3,1,1,4069,32,17,1,"HOV3",0,"S","Low",10,3,0,2,16
826853,1,1,1,4100,14,26,1,"Bike",0,"P","Med",45,1,1,1,37
844220,2,2,1,4100,7,27,5,"HOV3",2,"S","Low",20,6,1,2,24
847485,1,9,1,4100,16,33,5,"HOV2",2,"K","Low",5,1,1,2,31
849364,1,1,1,4100,36,38,1,"SOV",0,"S","Low",5,1,1,2,31
849832,1,1,1,4100,10,47,1,"SOV",0,"P","Low",10,3,1,1,54
818916,4,3,1,4101,8,47,1,"SOV",2,"T","Med",85,4,1,1,21
826859,1,4,1,4101,48,19,1,"SOV",2,"W","High",130,3,1,1,45
839168,3,10,2,4101,5,13,5,"HOV3",2,"R","Med",45,4,1,1,33
841497,1,1,3,4101,11,23,5,"HOV3",0,"T","Low",5,1,1,1,45
848796,1,1,1,4102,16,50,1,"HOV3",0,"K","Med",45,4,0,1,32
849357,2,4,3,4104,6,16,5,"SOV",2,"P","Med",35,2,1,2,49
856073,2,2,2,4106,38,16,5,"SOV",2,"S","Low",10,3,0,2,15
859271,5,1,1,4106,43,25,1,"SOV",0,"W","Med",25,12,1,1,27
860043,1,3,2,4106,10,11,5,"Walk",2,"H","Low",5,6,0,1,48
858911,4,2,1,4107,17,48,1,"HOV3",2,"S","Med",40,4,0,1,7
852501,3,1,1,4109,38,38,1,"HOV3",0,"H","Low",15,4,0,2,5
854787,7,2,1,4109,28,10,5,"HOV3",2,"P","Med",25,7,0,1,14
858438,7,4,1,4109,9,43,1,"HOV2",0,"W","Med",45,9,1,2,30
861151,1,2,2,4109,11,33,5,"SOV",2,"P","Med",75,3,1,1,46
861518,1,4,2,4109,10,12,5,"SOV",2,"K","Low",5,1,1,1,20
861521,3,2,1,4109,5,48,1,"HOV3",2,"S","Med",50,5,0,1,16
863580,2,1,1,4109,4,4,1,"SOV",0,"P","Med",30,3,1,2,77
852465,1,1,2,4110,33,12,5,"HOV3",0,"H","Low",10,5,1,1,41
852881,1,1,1,4110,22,31,1,"HOV2",0,"P","Low",10,3,1,2,38
852884,6,2,2,4110,41,21,5,"HOV2",2,"K","Med",35,6,1,1,18
854798,1,5,1,4110,11,35,1,"HOV2",2,"W","Med",45,4,1,1,34
855488,4,3,2,4110,15,18,5,"HOV3",2,"L","Med",50,4,0,1,10
858038,4,1,1,4110,21,42,1,"Walk",0,"H","Med",45,6,0,1,18
859667,1,1,1,4110,17,44,1,"Walk",0,"P","Low",10,4,1,1,49
860034,8,2,1,4110,3,10,5,"HOV2",2,"S","Med",40,9,0,2,11
861450,1,5,1,4110,21,42,1,"HOV2",2,"W","Low",20,3,1,1,49
801966,2,1,1,4111,38,24,1,"HOV3",0,"K","Med",70,5,1,2,45
803842,3,1,1,4114,34,26,1,"HOV3",0,"S","Med",30,6,0,2,6
889212,2,1,1,4119,35,5,1,"SOV",0,"W","Med",75,2,1,2,52
891546,2,2,1,4119,25,31,5,"HOV2",2,"W","Low",20,4,0,2,23
891598,5,2,1,4119,13,40,1,"HOV2",2,"S","Low",15,6,0,2,18
894289,4,1,1,4119,30,49,1,"Walk",0,"S","Med",30,5,0,1,9
890388,3,1,2,4120,10,42,5,"HOV3",0,"H","Med",30,3,0,1,6
893952,8,2,1,4120,2,31,1,"HOV3",2,"R","Med",65,11,0,1,5
894314,6,1,1,4120,42,15,1,"HOV3",0,"S","Med",40,8,0,1,9
894914,4,3,2,4120,26,36,5,"HOV3",2,"P","Med",75,4,0,1,6
897184,4,1,2,4120,4,7,1,"HOV3",0,"K","Med",25,4,1,1,23
897194,3,2,1,4120,6,41,5,"Walk",2,"K","Med",25,3,1,1,23
893544,2,1,2,4121,36,23,5,"HOV2",0,"R","Med",35,6,1,2,43
896304,1,1,1,4121,45,19,1,"HOV2",0,"W","Med",25,5,0,1,46
885527,1,1,1,4122,45,44,1,"SOV",0,"W","Low",20,6,1,1,58
890908,1,2,1,4122,33,6,5,"SOV",2,"W","Med",25,5,1,1,36
891619,3,6,1,4122,6,44,5,"SOV",2,"W","Med",70,4,1,1,21
